unixtime,belgium,denmark_west,denmark_east,france,netherlands,norway,sweden,switzerland,czech_republic,germany,italy,slovenia,hungary
1510131600,98.64,79.28,79.28,89.09,58.51,32.38,43.56,80.0,76.55,79.28,85.59,79.28,76.55
1510132500,102.33,77.07,77.07,89.4,69.17,32.3,42.19,80.03,72.04,77.07,89.4,89.4,72.04
1510133400,102.33,77.07,77.07,89.4,69.17,32.3,42.19,80.03,72.04,77.07,89.4,89.4,72.04
1510134300,102.33,77.07,77.07,89.4,69.17,32.3,42.19,80.03,72.04,77.07,89.4,89.4,72.04
1510135200,102.33,77.07,77.07,89.4,69.17,32.3,42.19,80.03,72.04,77.07,89.4,89.4,72.04
1510136100,93.76,62.7,62.7,89.06,73.82,31.72,42.68,74.73,70.95,84.22,89.06,89.06,70.95
1510137000,93.76,62.7,62.7,89.06,73.82,31.72,42.68,74.73,70.95,84.22,89.06,89.06,70.95
1510137900,93.76,62.7,62.7,89.06,73.82,31.72,42.68,74.73,70.95,84.22,89.06,89.06,70.95
1510138800,93.76,62.7,62.7,89.06,73.82,31.72,42.68,74.73,70.95,84.22,89.06,89.06,70.95
1510139700,101.69,64.01,64.01,93.47,67.14,31.31,42.72,76.03,73.26,84.98,93.47,93.47,73.26
1510140600,101.69,64.01,64.01,93.47,67.14,31.31,42.72,76.03,73.26,84.98,93.47,93.47,73.26
1510141500,101.69,64.01,64.01,93.47,67.14,31.31,42.72,76.03,73.26,84.98,93.47,93.47,73.26
1510142400,101.69,64.01,64.01,93.47,67.14,31.31,42.72,76.03,73.26,84.98,93.47,93.47,73.26
1510143300,98.06,63.96,63.96,91.03,68.5,31.62,42.18,74.32,71.41,83.8,85.59,85.59,71.41
1510144200,98.06,63.96,63.96,91.03,68.5,31.62,42.18,74.32,71.41,83.8,85.59,85.59,71.41
1510145100,98.06,63.96,63.96,91.03,68.5,31.62,42.18,74.32,71.41,83.8,85.59,85.59,71.41
1510146000,98.06,63.96,63.96,91.03,68.5,31.62,42.18,74.32,71.41,83.8,85.59,85.59,71.41
1510146900,95.6,64.03,64.03,91.95,80.1,31.41,49.14,74.83,70.39,88.19,91.95,91.95,70.39
1510147800,95.6,64.03,64.03,91.95,80.1,31.41,49.14,74.83,70.39,88.19,91.95,91.95,70.39
1510148700,95.6,64.03,64.03,91.95,80.1,31.41,49.14,74.83,70.39,88.19,91.95,91.95,70.39
1510149600,95.6,64.03,64.03,91.95,80.1,31.41,49.14,74.83,70.39,88.19,91.95,91.95,70.39
1510150500,89.9,66.88,66.88,89.9,89.9,31.49,47.26,75.6,71.2,89.9,89.9,89.9,71.2
1510151400,89.9,66.88,66.88,89.9,89.9,31.49,47.26,75.6,71.2,89.9,89.9,89.9,71.2
1510152300,89.9,66.88,66.88,89.9,89.9,31.49,47.26,75.6,71.2,89.9,89.9,89.9,71.2
1510153200,89.9,66.88,66.88,89.9,89.9,31.49,47.26,75.6,71.2,89.9,89.9,89.9,71.2
1510154100,88.02,60.87,60.87,85.0,75.0,31.33,48.7,81.92,80.0,81.89,85.0,85.0,80.0
1510155000,88.02,60.87,60.87,85.0,75.0,31.33,48.7,81.92,80.0,81.89,85.0,85.0,80.0
1510155900,88.02,60.87,60.87,85.0,75.0,31.33,48.7,81.92,80.0,81.89,85.0,85.0,80.0
1510156800,88.02,60.87,60.87,85.0,75.0,31.33,48.7,81.92,80.0,81.89,85.0,85.0,80.0
1510157700,88.2,82.52,82.52,88.2,88.2,31.46,50.49,89.1,88.6,88.2,88.2,88.2,88.6
1510158600,88.2,82.52,82.52,88.2,88.2,31.46,50.49,89.1,88.6,88.2,88.2,88.2,88.6
1510159500,88.2,82.52,82.52,88.2,88.2,31.46,50.49,89.1,88.6,88.2,88.2,88.2,88.6
1510160400,88.2,82.52,82.52,88.2,88.2,31.46,50.49,89.1,88.6,88.2,88.2,88.2,88.6
1510161300,111.4,111.4,111.4,111.4,111.4,31.55,53.34,115.71,110.6,111.4,111.4,111.4,110.6
1510162200,111.4,111.4,111.4,111.4,111.4,31.55,53.34,115.71,110.6,111.4,111.4,111.4,110.6
1510163100,111.4,111.4,111.4,111.4,111.4,31.55,53.34,115.71,110.6,111.4,111.4,111.4,110.6
1510164000,111.4,111.4,111.4,111.4,111.4,31.55,53.34,115.71,110.6,111.4,111.4,111.4,110.6
1510164900,300.0,66.89,87.33,195.11,93.67,31.04,49.03,125.05,114.52,120.0,120.0,120.0,114.52
1510165800,300.0,66.89,87.33,195.11,93.67,31.04,49.03,125.05,114.52,120.0,120.0,120.0,114.52
1510166700,300.0,66.89,87.33,195.11,93.67,31.04,49.03,125.05,114.52,120.0,120.0,120.0,114.52
1510167600,300.0,66.89,87.33,195.11,93.67,31.04,49.03,125.05,114.52,120.0,120.0,120.0,114.52
1510168500,147.73,79.41,79.41,114.99,70.58,30.76,42.08,93.45,90.8,89.93,94.71,94.71,90.8
1510169400,147.73,79.41,79.41,114.99,70.58,30.76,42.08,93.45,90.8,89.93,94.71,94.71,90.8
1510170300,147.73,79.41,79.41,114.99,70.58,30.76,42.08,93.45,90.8,89.93,94.71,94.71,90.8
1510171200,147.73,79.41,79.41,114.99,70.58,30.76,42.08,93.45,90.8,89.93,94.71,94.71,90.8
