unixtime,load1,load2,load3,price
1447073100,0.08,0.02,0,31
1447074000,0.099,0.01,0,31
1447074900,0.09,0.01,0,31.05
1447075800,0.08,0.02,0,31.05
1447076700,0.09,0.02,0,31.05
1447077600,0.075,0,0,31.05
1447078500,0.08,0.01,0,30.7
1447079400,0.095,0.01,0.017,30.7
1447080300,0.1,0.01,0.298,30.7
1447081200,0.105,0.02,0.177,30.7
1447082100,0.115,0,0.034,31.08
1447083000,0.081,0.01,0.014,31.08
1447083900,0.149,0.01,0,31.08
1447084800,0.235,0.075,0.003,31.08
1447085700,0.186,0.055,0.02,31.08
1447086600,0.144,0.23,0.017,31.08
1447087500,0.191,0.225,0.121,31.08
1447088400,0.204,0.1,0.161,31.08
1447089300,0.176,0.075,0.064,42.43
1447090200,0.184,0.035,0.073,42.43
1447091100,0.191,0.005,0.08,42.43
1447092000,0.17,0.085,0.09,42.43
1447092900,0.129,0.095,0.093,41.6
1447093800,0.101,0.155,0.068,41.6
1447094700,0.105,0.32,0.062,41.6
1447095600,0.089,0.17,0.088,41.6
1447096500,0.095,0.195,0.079,31.97
1447097400,0.1,0.215,0.071,31.97
1447098300,0.19,0.2,0.085,31.97
1447099200,0.12,0.225,0.105,31.97
1447100100,0.105,0.24,0.07,30.23
1447101000,0.171,0.22,0.055,30.23
1447101900,0.115,0.24,0.06,30.23
1447102800,0.135,0.195,0.049,30.23
1447103700,0.13,0.215,0.054,25.19
1447104600,0.099,0.235,0.058,25.19
1447105500,0.136,0.215,0.05,25.19
1447106400,0.129,0.225,0.048,25.19
1447107300,0.205,0.23,0.051,20.94
1447108200,0.176,0.22,0.05,20.94
1447109100,0.134,0.245,0.054,20.94
1447110000,0.14,0.245,0.044,20.94
1447110900,0.115,0.23,0.032,9.5
1447111800,0.08,0.245,0.039,9.5
1447112700,0.09,0.235,0.051,9.5
1447113600,0.086,0.275,0.03,9.5
1447114500,0.084,0.225,0.031,11.6
1447115400,0.075,0.14,0.05,11.6
1447116300,0.085,0.14,0.049,11.6
1447117200,0.07,0.15,0.051,11.6
1447118100,0.1,0.14,0.04,10.66
1447119000,0.086,0.16,0.038,10.66
1447119900,0.09,0.17,0.035,10.66
1447120800,0.069,0.16,0.037,10.66
1447121700,0.106,0.12,0.034,4.49
1447122600,0.075,0.1,0.035,4.49
1447123500,0.085,0.075,0.05,4.49
1447124400,0.085,0.065,0.04,4.49
1447125300,0.095,0.06,0.04,10.08
1447126200,0.094,0.1,0.057,10.08
1447127100,0.115,0.1,0.033,10.08
1447128000,0.116,0.105,0.038,10.08
1447128900,0.129,0.1,0.032,12.83
1447129800,0.085,0.11,0.025,12.83
1447130700,0.14,0.06,0,12.83
1447131600,0.1,0.05,0,12.83
1447132500,0.096,0.055,0.083,15.11
1447133400,0.115,0.045,0.013,15.11
1447134300,0.09,0.04,0.004,15.11
1447135200,0.179,0.06,0,15.11
1447136100,0.161,0.04,0,28.32
1447137000,0.125,0.045,0,28.32
1447137900,0.129,0.075,0,28.32
1447138800,0.12,0.06,0,28.32
1447139700,0.081,0.06,0,36.8
1447140600,0.099,0.07,0,36.8
1447141500,0.085,0.04,0,36.8
1447142400,0.101,0.055,0,36.8
1447143300,0.08,0.125,0,35.63
1447144200,0.109,0.08,0,35.63
1447145100,0.116,0.06,0,35.63
1447146000,0.115,0.05,0,35.63
1447146900,0.099,0.07,0,28.25
1447147800,0.11,0.11,0,28.25
1447148700,0.341,0.08,0,28.25
1447149600,0.419,0.04,0,28.25
1447150500,0.215,0.04,0,25.63
1447151400,0.335,0.02,0,25.63
1447152300,0.94,0,0,25.63
1447153200,0.515,0.01,0,25.63
1447154100,0.23,0.01,0,27.95
1447155000,0.085,0.01,0,27.95
1447155900,0.14,0,0,27.95
1447156800,0.13,0.01,0,27.95
1447157700,0.116,0,0,26.68
1447158600,0.099,0.01,0.225,26.68
1447159500,0.141,0,0.048,26.68
1447160400,0.109,0.01,0.127,26.68
1447161300,0.12,0,0,29.09
1447162200,0.085,0.005,0,29.09
1447163100,0.091,0.005,0,29.09
1447164000,0.09,0.01,0,29.09
1447164900,0.085,0,0,32.55
1447165800,0.075,0.01,0,32.55
1447166700,0.109,0.005,0,32.55
1447167600,0.09,0.005,0,32.55
1447168500,0.105,0.01,0,36.4
1447169400,0.126,0,0,36.4
1447170300,0.114,0.01,0,36.4
1447171200,0.136,0,0,36.4
1447172100,0.165,0.01,0.018,39.25
1447173000,0.175,0,0.037,39.25
1447173900,0.17,0.01,0.05,39.25
1447174800,0.169,0,0.044,39.25
1447175700,0.2,0.01,0.311,51.93
1447176600,0.175,0.02,0.414,51.93
1447177500,0.15,0,0.096,51.93
1447178400,0.155,0.01,0.071,51.93
1447179300,0.141,0.02,0.069,54.94
1447180200,0.165,0.01,0.08,54.94
1447181100,0.389,0,0.098,54.94
1447182000,0.505,0.01,0.072,54.94
1447182900,0.21,0.01,0.065,44.97
1447183800,0.2,0.165,0.111,44.97
1447184700,0.616,0.23,0.059,44.97
1447185600,0.224,0.22,0.07,44.97
1447186500,0.16,0.235,0.07,38.95
1447187400,0.206,0.245,0.064,38.95
1447188300,0.199,0.19,0.081,38.95
1447189200,0.16,0.195,0.075,38.95
1447190100,0.195,0.195,0.05,32.8
1447191000,0.12,0.17,0.035,32.8
1447191900,0.12,0.18,0.056,32.8
1447192800,0.14,0.18,0.041,32.8
1447193700,0.191,0.225,0.039,32.98
1447194600,0.134,0.265,0.039,32.98
1447195500,0.13,0.255,0.06,32.98
1447196400,0.125,0.27,0.06,32.98
1447197300,0.106,0.235,0.045,24.35
1447198200,0.125,0.16,0.027,24.35
1447199100,0.144,0.15,0.048,24.35
1447200000,0.106,0.17,0.049,24.35
1447200900,0.119,0.16,0.033,26.46
1447201800,0.07,0.15,0.028,26.46
1447202700,0.09,0.17,0.051,26.46
1447203600,0.08,0.18,0.059,26.46
1447204500,0.095,0.17,0.04,24.04
1447205400,0.095,0.18,0.05,24.04
1447206300,0.09,0.16,0.04,24.04
1447207200,0.07,0.16,0.035,24.04
1447208100,0.1,0.16,0.045,22.92
1447209000,0.091,0.14,0.025,22.92
1447209900,0.1,0.09,0.045,22.92
1447210800,0.075,0.085,0.045,22.92
1447211700,0.085,0.065,0.035,22.42
1447212600,0.08,0.09,0.049,22.42
1447213500,0.104,0.095,0.058,22.42
1447214400,0.1,0.06,0.042,22.42
1447215300,0.126,0.06,0.023,21.46
1447216200,0.114,0.05,0.023,21.46
1447217100,0.125,0.04,0.01,21.46
1447218000,0.085,0.05,0,21.46
1447218900,0.14,0.045,0.017,25.41
1447219800,0.17,0.04,0.003,25.41
1447220700,0.136,0.05,0.01,25.41
1447221600,0.15,0.045,0,25.41
1447222500,0.095,0.055,0.05,33.28
1447223400,0.104,0.07,0,33.28
1447224300,0.16,0.06,0.08,33.28
1447225200,0.141,0.05,0.05,33.28
1447226100,0.135,0.055,0.028,38.95
1447227000,0.125,0.045,0.012,38.95
1447227900,0.085,0.05,0,38.95
1447228800,0.085,0.305,0,38.95
1447229700,0.094,0.125,0,38.71
1447230600,0.08,0.13,0,38.71
1447231500,0.076,0.155,0,38.71
1447232400,0.109,0.145,0,38.71
1447233300,0.096,0.11,0,38.98
1447234200,0.104,0.12,0,38.98
1447235100,0.075,0.065,0,38.98
1447236000,0.076,0.04,0,38.98
1447236900,0.134,0.045,0,38.23
1447237800,0.455,0.015,0,38.23
1447238700,0.991,0.08,0,38.23
1447239600,0.88,0.01,0,38.23
1447240500,0.654,0,0,39.94
1447241400,0.136,0.01,0,39.94
1447242300,0.129,0.01,0,39.94
1447243200,0.1,0,0,39.94
1447244100,0.1,0.01,0.12,37.98
1447245000,0.09,0.01,0.01,37.98
1447245900,0.165,0.01,0,37.98
1447246800,0.15,0.01,0,37.98
1447247700,0.105,0,0,35.34
1447248600,0.095,0.01,0.005,35.34
1447249500,0.12,0.01,0.015,35.34
1447250400,0.12,0.01,0.19,35.34
1447251300,0.165,0.02,0.33,34.78
1447252200,0.125,0.01,0.385,34.78
1447253100,0.105,0.01,0.465,34.78
1447254000,0.11,0,0.454,34.78
1447254900,0.12,0.01,0.442,35.71
1447255800,0.125,0.01,0.26,35.71
1447256700,0.116,0,0.204,35.71
1447257600,0.134,0.01,0.122,35.71
1447258500,0.201,0.01,0.013,38.48
1447259400,0.174,0,0.035,38.48
1447260300,0.18,0.01,0.083,38.48
1447261200,0.181,0,0.076,38.48
1447262100,0.175,0,0.095,48.88
1447263000,0.209,0.01,0.126,48.88
1447263900,0.316,0.015,0.109,48.88
1447264800,0.39,0.045,0.083,48.88
1447265700,0.149,0.02,0.067,52.57
1447266600,0.115,0.01,0.076,52.57
1447267500,0.155,0.01,0.071,52.57
1447268400,0.116,0.01,0.08,52.57
1447269300,0.119,0.01,0.074,48.84
1447270200,0.15,0.01,0.092,48.84
1447271100,0.141,0.01,0.098,48.84
1447272000,0.114,0,0.084,48.84
1447272900,0.141,0.01,0.071,41.25
1447273800,0.119,0.01,0.085,41.25
1447274700,0.165,0,0.065,41.25
1447275600,0.115,0,0.045,41.25
1447276500,0.155,0.01,0.045,34.49
1447277400,0.116,0.225,0.061,34.49
1447278300,0.13,0.255,0.04,34.49
1447279200,0.12,0.215,0.053,34.49
1447280100,0.184,0.22,0.053,34.75
1447281000,0.13,0.21,0.043,34.75
1447281900,0.125,0.18,0.04,34.75
1447282800,0.131,0.475,0.033,34.75
1447283700,0.109,0.465,0.032,28.03
1447284600,0.1,0.16,0.045,28.03
1447285500,0.11,0.17,0.045,28.03
1447286400,0.111,0.18,0.024,28.03
1447287300,0.119,0.175,0.046,25.13
1447288200,0.115,0.185,0.062,25.13
1447289100,0.125,0.21,0.045,25.13
1447290000,0.08,0.18,0.03,25.13
1447290900,0.075,0.195,0.04,24.74
1447291800,0.085,0.195,0.039,24.74
1447292700,0.116,0.185,0.039,24.74
1447293600,0.084,0.31,0.035,24.74
1447294500,0.075,0.26,0.03,21.06
1447295400,0.1,0.245,0.046,21.06
1447296300,0.091,0.19,0.049,21.06
1447297200,0.085,0.15,0.041,21.06
1447298100,0.1,0.14,0.046,21.02
1447299000,0.104,0.11,0.044,21.02
1447299900,0.09,0.105,0.03,21.02
1447300800,0.126,0.055,0.038,21.02
1447301700,0.09,0.07,0.033,24.02
1447302600,0.095,0.06,0.022,24.02
1447303500,0.129,0.055,0.011,24.02
1447304400,0.106,0.07,0.01,24.02
1447305300,0.119,0.065,0,27.93
1447306200,0.09,0.06,0,27.93
1447307100,0.136,0.07,0.006,27.93
1447308000,0.155,0.05,0.046,27.93
1447308900,0.234,0.045,0.097,31.02
1447309800,0.406,0.055,0.344,31.02
1447310700,0.754,0.045,0.059,31.02
1447311600,0.736,0.04,0.018,31.02
1447312500,0.324,0.06,0,37.02
1447313400,0.16,0.045,0,37.02
1447314300,0.141,0.07,0,37.02
1447315200,0.109,0.1,0,37.02
1447316100,0.146,0.065,0,38.4
1447317000,0.144,0.08,0,38.4
1447317900,0.151,0.065,0,38.4
1447318800,0.125,0.06,0,38.4
1447319700,0.125,0.055,0,35.79
1447320600,0.105,0.05,0,35.79
1447321500,0.145,0.03,0,35.79
1447322400,0.105,0.045,0,35.79
1447323300,0.129,0.06,0,32.01
1447324200,0.126,0.04,0,32.01
1447325100,0.159,0.145,0,32.01
1447326000,0.245,0.03,0,32.01
1447326900,0.785,0.005,0,31.44
1447327800,0.11,0.025,0,31.44
1447328700,0.085,0.01,0,31.44
1447329600,0.106,0.01,0,31.44
1447330500,0.344,0.01,0,29.98
1447331400,0.27,0.01,0,29.98
1447332300,0.75,0,0,29.98
1447333200,0.345,0.01,0,29.98
1447334100,0.136,0.01,0,32.07
1447335000,0.154,0.01,0,32.07
1447335900,0.155,0,0,32.07
1447336800,0.231,0.01,0,32.07
1447337700,0.229,0,0,37
1447338600,0.106,0.01,0,37
1447339500,0.189,0.06,0,37
1447340400,0.116,0.07,0,37
1447341300,0.149,0.06,0,43.97
1447342200,0.155,0.01,0,43.97
1447343100,0.17,0,0,43.97
1447344000,0.12,0.01,0.005,43.97
1447344900,0.125,0.02,0.03,46.74
1447345800,0.12,0,0.044,46.74
1447346700,0.161,0.01,0.287,46.74
1447347600,0.19,0.01,0.49,46.74
1447348500,0.174,0.02,0.574,63.83
1447349400,0.205,0.01,0.116,63.83
1447350300,0.181,0.01,0.039,63.83
1447351200,0.2,0.01,0.118,63.83
1447352100,0.194,0.01,0.327,69.49
1447353000,0.17,0.01,0.2,69.49
1447353900,0.195,0.01,0.315,69.49
1447354800,0.205,0.01,0.245,69.49
1447355700,0.15,0,0.109,55.97
1447356600,0.17,0.01,0.081,55.97
1447357500,0.145,0.015,0.082,55.97
1447358400,0.241,0.015,0.123,55.97
1447359300,0.169,0.01,0.081,44.08
1447360200,0.21,0,0.054,44.08
1447361100,0.201,0.025,0.065,44.08
1447362000,0.179,0.24,0.061,44.08
1447362900,0.075,0.25,0.069,36.57
1447363800,0.105,0.665,0.075,36.57
1447364700,0.101,0.665,0.054,36.57
1447365600,0.089,0.675,0.056,36.57
1447366500,0.101,0.405,0.063,35.89
1447367400,0.085,0.435,0.027,35.89
1447368300,0.08,0.23,0.04,35.89
1447369200,0.085,0.22,0.05,35.89
1447370100,0.08,0.235,0.045,29.54
1447371000,0.085,0.21,0.031,29.54
1447371900,0.074,0.23,0.059,29.54
1447372800,0.075,0.235,0.05,29.54
1447373700,0.17,0.23,0.041,30.04
1447374600,0.08,0.24,0.039,30.04
1447375500,0.09,0.25,0.031,30.04
1447376400,0.116,0.24,0.038,30.04
1447377300,0.08,0.25,0.045,29.28
1447378200,0.065,0.22,0.038,29.28
1447379100,0.105,0.2,0.03,29.28
1447380000,0.075,0.215,0.053,29.28
1447380900,0.085,0.18,0.063,28.47
1447381800,0.085,0.16,0.032,28.47
1447382700,0.109,0.14,0.03,28.47
1447383600,0.07,0.125,0.049,28.47
1447384500,0.085,0.125,0.038,26.66
1447385400,0.071,0.14,0.028,26.66
1447386300,0.119,0.1,0.04,26.66
1447387200,0.126,0.075,0.056,26.66
1447388100,0.114,0.08,0.132,25.35
1447389000,0.101,0.05,0.066,25.35
1447389900,0.104,0.06,0.023,25.35
1447390800,0.106,0.07,0.003,25.35
1447391700,0.114,0.05,0,29.13
1447392600,0.155,0.06,0,29.13
1447393500,0.155,0.065,0,29.13
1447394400,0.16,0.045,0,29.13
1447395300,0.146,0.04,0,35.78
1447396200,0.17,0.05,0,35.78
1447397100,0.109,0.04,0,35.78
1447398000,0.16,0.04,0,35.78
1447398900,0.175,0,0,44.67
1447399800,0.175,0.01,0,44.67
1447400700,0.155,0.05,0,44.67
1447401600,0.116,0.135,0,44.67
1447402500,0.11,0.09,0,46.99
1447403400,0.114,0.1,0,46.99
1447404300,0.105,0.065,0,46.99
1447405200,0.126,0.06,0.004,46.99
1447406100,0.149,0.08,0.015,42.15
1447407000,0.135,0.065,0.001,42.15
1447407900,0.11,0.055,0,42.15
1447408800,0.12,0.07,0,42.15
1447409700,0.11,0.125,0,37.97
1447410600,0.376,0.04,0,37.97
1447411500,0.879,0.285,0,37.97
1447412400,0.63,0.02,0,37.97
1447413300,0.276,0,0,36
1447414200,0.21,0,0,36
1447415100,0.114,0.01,0,36
1447416000,0.146,0,0,36
1447416900,0.119,0.01,0,31.6
1447417800,0.09,0,0,31.6
1447418700,0.101,0,0,31.6
1447419600,0.105,0.01,0,31.6
1447420500,0.469,0,0,32
1447421400,0.426,0.01,0.004,32
1447422300,0.124,0,0.031,32
1447423200,0.18,0.01,0.025,32
1447424100,0.155,0,0,30.97
1447425000,0.1,0.01,0,30.97
1447425900,0.131,0,0,30.97
1447426800,0.094,0.01,0,30.97
1447427700,0.105,0,0,32.07
1447428600,0.135,0.01,0.018,32.07
1447429500,0.71,0,0.037,32.07
1447430400,0.746,0.01,0.04,32.07
1447431300,0.539,0.01,0.032,33.96
1447432200,0.365,0,0.043,33.96
1447433100,0.19,0.005,0.091,33.96
1447434000,0.16,0.005,0.089,33.96
1447434900,0.156,0.01,0.132,40.5
1447435800,0.394,0,0.078,40.5
1447436700,0.54,0.01,0.08,40.5
1447437600,0.205,0,0.072,40.5
1447438500,0.57,0.01,0.087,33.03
1447439400,0.185,0,0.091,33.03
1447440300,0.146,0.005,0.104,33.03
1447441200,0.149,0.05,0.101,33.03
1447442100,0.191,0.015,0.075,30.02
1447443000,0.21,0.01,0.075,30.02
1447443900,0.2,0.02,0.1,30.02
1447444800,0.219,0,0.059,30.02
1447445700,0.166,0.095,0.042,28.43
1447446600,0.205,0.14,0.054,28.43
1447447500,0.21,0.21,0.059,28.43
1447448400,0.165,0.17,0.055,28.43
1447449300,0.165,0.235,0.043,24.01
1447450200,0.184,0.25,0.038,24.01
1447451100,0.12,0.265,0.04,24.01
1447452000,0.131,0.245,0.049,24.01
1447452900,0.074,0.24,0.029,24.69
1447453800,0.101,0.35,0.031,24.69
1447454700,0.08,0.24,0.051,24.69
1447455600,0.079,0.235,0.051,24.69
1447456500,0.101,0.215,0.041,16.39
1447457400,0.09,0.205,0.047,16.39
1447458300,0.08,0.17,0.051,16.39
1447459200,0.08,0.165,0.03,16.39
1447460100,0.09,0.165,0.04,16.41
1447461000,0.075,0.18,0.03,16.41
1447461900,0.095,0.185,0.042,16.41
1447462800,0.08,0.175,0.046,16.41
1447463700,0.089,0.18,0.037,16.08
1447464600,0.076,0.18,0.045,16.08
1447465500,0.085,0.17,0.061,16.08
1447466400,0.075,0.18,0.038,16.08
1447467300,0.085,0.175,0.03,11.83
1447468200,0.085,0.165,0.041,11.83
1447469100,0.104,0.17,0.04,11.83
1447470000,0.12,0.14,0.037,11.83
1447470900,0.151,0.13,0.032,10.54
1447471800,0.13,0.15,0.041,10.54
1447472700,0.114,0.12,0.165,10.54
1447473600,0.1,0.085,0.075,10.54
1447474500,0.14,0.09,0.075,10.58
1447475400,0.095,0.08,0.014,10.58
1447476300,0.095,0.085,0.026,10.58
1447477200,0.1,0.11,0.02,10.58
1447478100,0.11,0.065,0,11.87
1447479000,0.1,0.05,0,11.87
1447479900,0.136,0.07,0,11.87
1447480800,0.109,0.06,0,11.87
1447481700,0.105,0.055,0,10.71
1447482600,0.115,0.07,0,10.71
1447483500,0.181,0.055,0,10.71
1447484400,0.155,0.04,0,10.71
1447485300,0.165,0.055,0,12.89
1447486200,0.144,0.045,0,12.89
1447487100,0.106,0.04,0,12.89
1447488000,0.1,0.05,0,12.89
1447488900,0.089,0.04,0,17.04
1447489800,0.1,0.04,0,17.04
1447490700,0.115,0.06,0,17.04
1447491600,0.176,0.04,0,17.04
1447492500,0.119,0.045,0,20
1447493400,0.12,0.07,0,20
1447494300,0.08,0.065,0,20
1447495200,0.125,0.07,0,20
1447496100,0.116,0.145,0,17.22
1447497000,0.154,0.1,0,17.22
1447497900,0.126,0.215,0,17.22
1447498800,0.119,0.06,0,17.22
1447499700,0.15,0.005,0,15.77
1447500600,0.27,0.045,0,15.77
1447501500,0.291,0.02,0,15.77
1447502400,0.269,0.02,0,15.77
1447503300,0.161,0.01,0,15.82
1447504200,0.119,0.065,0,15.82
1447505100,0.091,0.07,0,15.82
1447506000,0.084,0.095,0,15.82
1447506900,0.116,0.085,0,15.42
1447507800,0.099,0.045,0,15.42
1447508700,0.09,0.045,0,15.42
1447509600,0.1,0.065,0,15.42
1447510500,0.09,0.06,0,19.4
1447511400,0.095,0.025,0,19.4
1447512300,0.106,0.045,0,19.4
1447513200,0.085,0.03,0,19.4
1447514100,0.095,0.01,0.043,22.65
1447515000,0.089,0,0.174,22.65
1447515900,0.161,0.01,0.173,22.65
1447516800,0.714,0,0.03,22.65
1447517700,0.375,0.01,0,30.1
1447518600,0.175,0,0.013,30.1
1447519500,0.175,0.01,0.036,30.1
1447520400,0.121,0.01,0.051,30.1
1447521300,0.264,0,0.035,42.15
1447522200,0.285,0.01,0.05,42.15
1447523100,0.225,0,0.07,42.15
1447524000,0.22,0.05,0.075,42.15
1447524900,0.25,0.127,0.071,44.55
1447525800,0.21,0.143,0.079,44.55
1447526700,0.245,0.125,0.065,44.55
1447527600,0.22,0.14,0.071,44.55
1447528500,0.171,0.18,0.089,39.31
1447529400,0.159,0.16,0.08,39.31
1447530300,0.186,0.38,0.084,39.31
1447531200,0.174,0.475,0.086,39.31
1447532100,0.185,0.425,0.085,30.07
1447533000,0.186,0.44,0.079,30.07
1447533900,0.184,0.46,0.094,30.07
1447534800,0.21,0.54,0.082,30.07
1447535700,0.15,0.29,0.06,22.5
1447536600,0.076,0.255,0.05,22.5
1447537500,0.109,0.32,0.066,22.5
1447538400,0.08,0.225,0.06,22.5
1447539300,0.095,0.275,0.053,21.63
1447540200,0.105,0.315,0.045,21.63
1447541100,0.08,0.24,0.07,21.63
1447542000,0.08,0.23,0.051,21.63
1447542900,0.07,0.215,0.027,22.05
1447543800,0.075,0.225,0.038,22.05
1447544700,0.085,0.19,0.05,22.05
1447545600,0.085,0.15,0.04,22.05
1447546500,0.101,0.13,0.04,24.95
1447547400,0.105,0.13,0.037,24.95
1447548300,0.1,0.115,0.05,24.95
1447549200,0.075,0.105,0.063,24.95
1447550100,0.095,0.12,0.048,21.18
1447551000,0.114,0.11,0.031,21.18
1447551900,0.171,0.1,0.046,21.18
1447552800,0.104,0.13,0.045,21.18
1447553700,0.101,0.1,0.027,20.72
1447554600,0.09,0.1,0.043,20.72
1447555500,0.085,0.12,0.047,20.72
1447556400,0.085,0.11,0.034,20.72
1447557300,0.109,0.11,0.05,17.72
1447558200,0.07,0.12,0.099,17.72
1447559100,0.111,0.09,0.11,17.72
1447560000,0.115,0.09,0.05,17.72
1447560900,0.124,0.12,0.035,17.1
1447561800,0.09,0.12,0.01,17.1
1447562700,0.135,0.1,0,17.1
1447563600,0.125,0.13,0,17.1
1447564500,0.085,0.085,0.015,18.31
1447565400,0.125,0.065,0.328,18.31
1447566300,0.085,0.075,0.227,18.31
1447567200,0.135,0.06,0,18.31
1447568100,0.181,0.05,0,16.83
1447569000,0.379,0.06,0,16.83
1447569900,0.441,0.045,0,16.83
1447570800,0.164,0.045,0,16.83
1447571700,0.106,0.06,0,17.38
1447572600,0.134,0.045,0,17.38
1447573500,0.135,0.045,0,17.38
1447574400,0.1,0.08,0,17.38
1447575300,0.095,0.06,0,17.87
1447576200,0.306,0.065,0,17.87
1447577100,0.369,0.075,0,17.87
1447578000,0.15,0.04,0,17.87
1447578900,0.11,0.05,0,22.72
1447579800,0.57,0.06,0,22.72
1447580700,0.17,0.04,0,22.72
1447581600,0.096,0.04,0,22.72
1447582500,0.08,0.05,0,23.17
1447583400,0.114,0.035,0,23.17
1447584300,0.085,0.05,0,23.17
1447585200,0.37,0.065,0,23.17
1447586100,0.35,0.02,0,23.26
1447587000,1.17,0.085,0,23.26
1447587900,0.541,0.07,0,23.26
1447588800,0.329,0.005,0,23.26
1447589700,0.275,0.02,0,23.33
1447590600,0.316,0.02,0,23.33
1447591500,0.144,0.03,0,23.33
1447592400,0.165,0.02,0,23.33
1447593300,0.651,0.08,0,17.03
1447594200,0.564,0.1,0,17.03
1447595100,0.53,0.065,0,17.03
1447596000,0.285,0.175,0,17.03
1447596900,0.155,0.215,0,15.77
1447597800,0.105,0.105,0,15.77
1447598700,0.095,0.135,0,15.77
1447599600,0.106,0.155,0,15.77
1447600500,0.085,0.16,0.04,20.39
1447601400,0.075,0.1,0.01,20.39
1447602300,0.124,0.12,0,20.39
1447603200,0.075,0.445,0.01,20.39
1447604100,0.09,0.285,0.051,24.05
1447605000,0.096,0.23,0.075,24.05
1447605900,0.094,0.215,0.058,24.05
1447606800,0.07,0.1,0.071,24.05
1447607700,0.121,0.1,0.075,33.7
1447608600,0.094,0.11,0.1,33.7
1447609500,0.1,0.16,0.08,33.7
1447610400,0.085,0.17,0.082,33.7
1447611300,0.15,0.505,0.069,43.69
1447612200,0.145,0.555,0.079,43.69
1447613100,0.15,0.225,0.075,43.69
1447614000,0.106,0.35,0.075,43.69
1447614900,0.135,0.475,0.07,32.14
1447615800,0.15,0.405,0.109,32.14
1447616700,0.179,0.26,0.09,32.14
1447617600,0.166,0.28,0.081,32.14
1447618500,0.154,0.58,0.089,34.95
1447619400,0.175,0.205,0.078,34.95
1447620300,0.14,0.275,0.048,34.95
1447621200,0.19,0.29,0.07,34.95
1447622100,0.16,0.36,0.051,34.96
1447623000,0.141,0.38,0.044,34.96
1447623900,0.144,0.35,0.054,34.96
1447624800,0.135,0.35,0.051,34.96
1447625700,0.12,0.34,0.049,24.69
1447626600,0.235,0.34,0.056,24.69
1447627500,0.191,0.31,0.03,24.69
1447628400,0.165,0.32,0.039,24.69
1447629300,0.129,0.32,0.046,26.06
1447630200,0.126,0.315,0.035,26.06
1447631100,0.114,0.305,0.033,26.06
1447632000,0.12,0.33,0.047,26.06
1447632900,0.11,0.35,0.056,25.27
1447633800,0.115,0.285,0.05,25.27
1447634700,0.126,0.245,0.049,25.27
1447635600,0.155,0.385,0.03,25.27
1447636500,0.18,0.195,0.04,22.44
1447637400,0.13,0.225,0.044,22.44
1447638300,0.099,0.22,0.039,22.44
1447639200,0.13,0.205,0.039,22.44
1447640100,0.106,0.32,0.046,21.51
1447641000,0.1,0.28,0.041,21.51
1447641900,0.119,0.27,0.042,21.51
1447642800,0.115,0.265,0.059,21.51
1447643700,0.081,0.235,0.04,20.4
1447644600,0.079,0.155,0.029,20.4
1447645500,0.14,0.14,0.04,20.4
1447646400,0.115,0.13,0.036,20.4
1447647300,0.116,0.065,0.036,21.74
1447648200,0.109,0.06,0.066,21.74
1447649100,0.12,0.065,0.024,21.74
1447650000,0.106,0.04,0.119,21.74
1447650900,0.13,0.06,0.045,23.06
1447651800,0.149,0.07,0,23.06
1447652700,0.181,0.06,0,23.06
1447653600,0.104,0.065,0,23.06
1447654500,0.14,0.06,0,32.96
1447655400,0.096,0.04,0,32.96
1447656300,0.134,0.05,0,32.96
1447657200,0.085,0.05,0,32.96
1447658100,0.105,0.04,0,33.1
1447659000,0.111,0.05,0,33.1
1447659900,0.105,0.06,0,33.1
1447660800,0.085,0.065,0,33.1
1447661700,0.104,0.105,0,32.68
1447662600,0.08,0.07,0,32.68
1447663500,0.09,0.065,0,32.68
1447664400,0.095,0.085,0,32.68
1447665300,0.14,0.055,0,29.01
1447666200,0.09,0.055,0.003,29.01
1447667100,0.125,0.06,0.007,29.01
1447668000,0.145,0.165,0,29.01
1447668900,0.1,0.1,0,27.81
1447669800,0.106,0.145,0,27.81
1447670700,0.109,0.18,0,27.81
1447671600,0.085,0.04,0,27.81
1447672500,0.1,0.01,0,27.86
1447673400,0.095,0.01,0,27.86
1447674300,0.094,0.015,0,27.86
1447675200,0.109,0.015,0,27.86
1447676100,0.265,0.01,0,27.87
1447677000,0.092,0.01,0,27.87
1447677900,0.09,0.01,0,27.87
1447678800,0.131,0,0,27.87
1447679700,0.089,0.005,0,29.02
1447680600,0.132,0.005,0,29.02
1447681500,0.391,0,0,29.02
1447682400,1.178,0.01,0,29.02
1447683300,0.702,0.01,0,31
1447684200,0.178,0,0,31
1447685100,0.145,0.01,0,31
1447686000,0.172,0,0,31
1447686900,0.185,0.03,0.014,35.87
1447687800,0.15,0.085,0.066,35.87
1447688700,0.13,0.035,0,35.87
1447689600,0.179,0.01,0,35.87
1447690500,0.17,0.01,0,38.94
1447691400,0.628,0.01,0.017,38.94
1447692300,1.085,0.01,0.055,38.94
1447693200,0.776,0.01,0.074,38.94
1447694100,0.63,0.02,0.049,46.42
1447695000,0.359,0,0.063,46.42
1447695900,0.15,0.01,0.068,46.42
1447696800,0.455,0.01,0.08,46.42
1447697700,0.825,0.015,0.069,43.44
1447698600,0.675,0.005,0.074,43.44
1447699500,0.491,0.01,0.09,43.44
1447700400,0.424,0.115,0.076,43.44
